term,document_count,percent,examples
kopfschmerz,8,1.4,"Hinsichtlich weiterer somatischer Beschwerden berichtet die Patientin seit 3-4 Jahren unter Kopfschmerzen, die sich in der letzten 2 Jahren deutlich verschlechtern haben, zu leiden. | Hitzewallungen, Kopfschmerz, Konzentrationsschwäche, Mundtrockenheit, erhöhte Reizbarkeit sowie Stimmungsschwankungen. | Die Patientin beschreibt zwei Arten von Kopfschmerzen. | Weiterhin, seit über 33 Jahren, leidet die Patientin an Migräne und Spannungskopfschmerzen. | zwanzig Jahren unter Kopfschmerzen, die in zwei Kopfschmerzarten auftreten, zu leiden."
konzentrationsstörungen schlaf,8,1.4,
lumbalgien,8,1.4,"Zudem leide die Patientin seit ihrem Jugendalter unter anhaltenden Lumbalgien, die als drückende empfunden werden. | Hinsichtlich somatischer Beschwerden beklagt die Patientin seit längerem eine claudicatio spinalis Symptomatik beim Stehen mit Lumbalgien und teilweise auch ausstrahlende Schmerzen in beide Oberschenkel linksbetont. | Ergänzend gibt der Patient an, dass die Rückenschmerzen in letzter Zeit zwar insgesamt an Intensität abgenommen hätten, jedoch insbesondere morgens beim Aufstehen ausgeprägte Lumbalgien bestünden, die sich im weiteren Tagesverlauf wieder zurückbildeten. | Lumbalgien nehme deutlich bei längerem sitzen zu. | Lumbalgien nehme deutlich bei längerem stehen und gehen zu."
skoliose,8,1.4,"Hintergrund ist eine bekannte Skoliose sowie ein Bandscheibenprolaps auf Höhe C5/6 mit konsekutiver zervikaler Spinalkanalstenose. | An dieser Stelle betont die Patientin ausdrücklich, dass bei ihr eine ausgeprägte Skoliose im Bereich des thorakolumbalen Übergangs besteht. | Eine Skoliose sowie degenerative Veränderungen seien bekannt. | Kurzgefasst berichtet die Patientin über seit 2015 bestehende, durch Skoliose bedingte ausgeprägte Bewegungseinschränkung sowie chronische, täglich präsente Schmerzen. | Eine Aufnahme von der rechten Hüfte habe eine Arthrose ergeben, zusätzlich eine massive Skoliose vor allem im LWS-Bereich."
jahren erschöpfungssymptomatik,8,1.4,
diabetes,8,1.4,"Als weiterer Problempunkt wird von der Patientin ein seit etwa zehn Jahren bestehender Diabetes mellitus angegeben. | Familienanamnese: Vater mit Demenz und Diabetes mellitus. | Vater mit Diabetes mellitus. | Beim Vater sei ein Diabetes mellitus bekannt. | Zudem leide er an einem insulinpflichtigen Diabetes mellitus, der eher schwer einstellbar sei."
diabetes mellitus,8,1.4,"Als weiterer Problempunkt wird von der Patientin ein seit etwa zehn Jahren bestehender Diabetes mellitus angegeben. | Familienanamnese: Vater mit Demenz und Diabetes mellitus. | Vater mit Diabetes mellitus. | Beim Vater sei ein Diabetes mellitus bekannt. | Zudem leide er an einem insulinpflichtigen Diabetes mellitus, der eher schwer einstellbar sei."
colitis,8,1.4,"In diesem Zusammenhang gibt die Patientin an, dass bei ihr 2002 eine Colitis ulcerosa diagnostiziert wurde, die seit Jahren in Remission ist. | Im Jahr 2016 wurde sie unter anderem aufgrund erhöhter Leberwerte gastroenterologisch abgeklärt, wobei die Diagnose einer Colitis ulcerosa gestellt wurde. | An körperlichen Beschwerden gibt die Patientin an, dass bei ihr seit 2019 eine Colitis ulcerosa bekannt ist. | Die Patientin berichtet bei Aufnahme über eine seit April 2021 bekannte Colitis ulcerosa, welche sich initial durch einen steroidrefraktären Verlauf gekennzeichnet habe. | Bei der Patientin ist seit 2007 eine Colitis ulcerosa bekannt."
erschöpfungsgefühl belastungsgrenze schneller,8,1.4,
jahren zervikobrachialgien symptomatik,8,1.4,
kopfschmerzarten auftreten,8,1.4,"Kurz gefasst leide die Patientin seit vielen Jahren unter Kopfschmerzen, die in zwei Kopfschmerzarten auftreten, zu leiden. | Hinsichtlich weiteren somatischer Beschwerden berichtet die Patientin seit Jahren unter Kopfschmerzen, die in zwei Kopfschmerzarten auftreten, zu leiden. | zehn Jahren unter Kopfschmerzen, die in zwei Kopfschmerzarten auftreten und seit o.g. | Corona-Infektion fast jeden Tag unter Kopfschmerzen, die in zwei Kopfschmerzarten auftreten, zu leiden. | zwanzig Jahren unter Kopfschmerzen, die in zwei Kopfschmerzarten auftreten, zu leiden."
seelisch schlaf durchschlafstörungen gestört,8,1.4,
seelisch schlaf durchschlafstörungen,8,1.4,
körperlich seelisch schlaf durchschlafstörungen,8,1.4,
erschöpfungsgefühl belastungsgrenze schneller erreicht,8,1.4,
treten kopfschmerzen,8,1.4,In der letzten Zeit treten Kopfschmerzen 1-2x pro Woche auf und halten meistens 2-3 Tage lange an.
jahren tinnitus aurium beidseits,8,1.4,
meistens durchschlafstörungen,8,1.4,
schlaf meistens durchschlafstörungen,8,1.4,
konzentrations merkfähigkeitsstörungen schnell überreiz,8,1.4,
rheumatologischen,8,1.4,"Es ist bereits eine vielfache Diagnostik erfolgt, einschließlich einer rheumatologischen Abklärung, bei der die Verdachtsdiagnose einer Fibromyalgie gestellt wurde und eine entzündlich rheumatische Erkrankung ausgeschlossen werden konnte. | Laut dem beigefügten rheumatologischen Bericht imponieren die Beschwerden im Sinne einer Polymyalgia rheumatica, allerdings spreche das Alter des Patienten eher gegen diese Diagnose. | Bei der Patientin wurde im Jahr 2020 eine seronegative, anti-CCP-negative Polyarthritis diagnostiziert, weshalb sie bereits zweimal stationär in einer rheumatologischen Klinik in Baden-Baden behandelt wurde. | Die Patientin wurde wiederholt von einem Rheumatologen untersucht, und derzeit sind keine spezifischen rheumatologischen Medikamente erforderlich. | Auch eine Erkrankung aus dem rheumatischen Formenkreis konnte in der rheumatologischen Klinik in Erlangen ausgeschlossen werden."
erschöpfungsgefühl belastungsgrenze,8,1.4,
ausgeprägtes erschöpfungsgefühl belastungsgrenze schneller,8,1.4,
jahr erschöpfungssymptomatik,8,1.4,
ausgeprägtes erschöpfungsgefühl belastungsgrenze,8,1.4,
merkfähigkeitsstörungen schnell,8,1.4,
hypertonie,8,1.4,"Hinsichtlich somatischer Beschwerden berichtet der Patient seit über fünfzehn Jahren bestehender schwereinstellbare Arterieller Hypertonie. | Chronisches Müdigkeitssyndrom G93.3 -Post-COVID-19-Syndrom U09.9 Knieschmerzen linksbetont M16.9 HWS-Syndrom M54.82 Magen-Darm-Beschwerden K58.8 Arterielle Hypertonie I10.90 Aufnahme somatisch/chinesisch: Derzeitige Beschwerden (somatisch): Bei Aufnahmegespräch berichtet die Patientin, dass sie nach einer durchgemachten akuten Corona-Infektion im Februar 2022 unter einer ausgeprägten psychophysischen Erschöpfung leide. | Die Patientin macht sich zudem Sorgen wegen ihrer vor etwa einem Jahr diagnostizierten arteriellen Hypertonie, gegen die sie aktuell Medikamente einnimmt. | Arterielle Hypertonie. | Darüber hinaus besteht laut Patient eine pulmonale Hypertonie mit einem systolischen pulmonalarteriellen Druck von zuletzt 35 mmHg, die weiterhin kontrolliert werden soll."
konzentrations merkfähigkeitsstörungen stimmung,9,1.5,
merkfähigkeitsstörungen stimmung,9,1.5,
gedächtnisstörungen,9,1.5,"Seitdem leide sie unter kognitiven Einschränkungen, eingeschränkte Aufmerksamkeit – und Konzentrationsfähigkeit, Gedächtnisstörungen, Schmerzen und Missempfindungen in den Beinen, Gangunsicherheit, Lärm- und Lichtüberempfindlichkeit sowie andauernde Erschöpfung. | Einhergehend sei die Symptomatik mit Gedächtnisstörungen, Wortfindungsstörungen, Schwankschwindel sowie einem unsicheren Gang. | Ebenfalls leide er unter anhaltenden Konzentrations- und Gedächtnisstörungen. | Zudem berichtet sie über Konzentrations- und Gedächtnisstörungen. | Außerdem berichtet sie über Konzentrations- und Gedächtnisstörungen."
merkfähigkeitsstörungen sein,9,1.5,
einer fibromyalgie gestellt,9,1.5,"Es ist bereits eine vielfache Diagnostik erfolgt, einschließlich einer rheumatologischen Abklärung, bei der die Verdachtsdiagnose einer Fibromyalgie gestellt wurde und eine entzündlich rheumatische Erkrankung ausgeschlossen werden konnte. | Im Jahr 2017 wurde bei der Patientin die Diagnose einer Fibromyalgie gestellt. | Es sei die Diagnose einer Fibromyalgie gestellt worden."
zervikobrachialgien symptomatik,9,1.5,
polymyalgia rheumatica,9,1.5,"In der Vergangenheit wurde bei der Patientin eine Polymyalgia rheumatica diagnostiziert, weshalb sie vorübergehend mit Kortikosteroiden behandelt wurde. | Hinsichtlich somatischer Beschwerden berichtet der Patient über Gelenk- und Muskelschmerzen, vor allem im Bereich der Schultern, Arme, Oberschenkel und Waden, im Rahmen einer Polymyalgia rheumatica. | Bei dem Patienten sei im November 2018 eine Polymyalgia rheumatica diagnostiziert worden. | Bei leicht erhöhtem Entzündungsparameter wurde die Diagnose Polymyalgia rheumatica gestellt, mit oralem Steroid in absteigender Dosis bis Anfang Februar behandelt. | Laut dem beigefügten rheumatologischen Bericht imponieren die Beschwerden im Sinne einer Polymyalgia rheumatica, allerdings spreche das Alter des Patienten eher gegen diese Diagnose."
jahren dorsalgien bereich ausstrahlung,9,1.5,
polymyalgia,9,1.5,"In der Vergangenheit wurde bei der Patientin eine Polymyalgia rheumatica diagnostiziert, weshalb sie vorübergehend mit Kortikosteroiden behandelt wurde. | Hinsichtlich somatischer Beschwerden berichtet der Patient über Gelenk- und Muskelschmerzen, vor allem im Bereich der Schultern, Arme, Oberschenkel und Waden, im Rahmen einer Polymyalgia rheumatica. | Bei dem Patienten sei im November 2018 eine Polymyalgia rheumatica diagnostiziert worden. | Bei leicht erhöhtem Entzündungsparameter wurde die Diagnose Polymyalgia rheumatica gestellt, mit oralem Steroid in absteigender Dosis bis Anfang Februar behandelt. | Laut dem beigefügten rheumatologischen Bericht imponieren die Beschwerden im Sinne einer Polymyalgia rheumatica, allerdings spreche das Alter des Patienten eher gegen diese Diagnose."
hinaus verdauungsstörungen,9,1.5,
erholsam durchschlafstörungen gestört,9,1.5,
genug erholsam durchschlafstörungen gestört,9,1.5,
schlaf durchschlafstörungen beeinträchtigt,9,1.5,
schlaf allem durchschlafstörungen,9,1.5,
merkfähigkeitsstörungen sein schlaf,9,1.5,
jahren erschöpfungssymptomen,9,1.5,
chronischen dorsalgien allen abschnitten,9,1.5,
dorsalgien allen abschnitten wirbelsäle,9,1.5,
kopfschmerzen treten,9,1.5,"Kopfschmerzen treten fast täglich auf. | Kopfschmerzen treten 2-3x pro Monat auf und halten meistens 1-2 Tage lange an. | Kopfschmerzen treten 1-2x pro Woche auf und halten 2-3 Stunden lange an. | Kopfschmerzen treten 5-6 x in der Woche auf und seien am vor allem am Hinterkopf, an der Stirn sowie links parietal lokalisiert. | Die Kopfschmerzen treten 2-3 Mal pro Woche auf und halten mehrere Stunden an."
zervikobrachialgien schmerzen,9,1.5,
impingement,9,1.5,"Im Rahmen orthopädischer Vorabklärungen wurden sowohl ein subakromiales Impingement-Syndrom als auch eine beginnende adhäsive Kapsulitis („Frozen Shoulder“) als mögliche Ursachen diskutiert. | Hier wurde ein Impingement-Syndrom diskutiert. | Darüber hinaus besteht ein Impingement-Syndrom der rechten Hüfte mit belastungsabhängigen Schmerzen, insbesondere bei längerem Stehen an einem Ort sowie beim Tragen schwerer Lasten, beispielsweise beim Tragen von Einkäufen. | Impingement-Syndrom Schultergelenk links. | Bei dem Patienten sei im Januar 2009 eine NPP-OP C5/6 und C6/7 durchgeführt sowie eine hypertrophe AC-Gelenkarthrose und ein Impingement-Syndrom der rechten Schulter diagnostiziert worden."
charakter hohes pfeifen tinnitus,9,1.5,
impingement syndrom,9,1.5,
rauschen tinnitus,9,1.5,
tinnitus aurium rechts,9,1.5,"Darüber hinaus leide sie seit einem Hörsturz rechts im Februar 2020 unter einen stressbedingten Tinnitus aurium rechts („dunkles Rauschen“). | Ein weiteres somatisches Problem stellt ein Tinnitus aurium rechts dar, der seit über 15–16 Jahren besteht. | Zudem leide er unter verstärkten Tinnitus aurium rechts (hoher Pfeifton) sowie ausgeprägten Ein-und Durchschlafstörungen. | Februar unter Tinnitus aurium rechts mit Schwankschwindel-Symptomatik. | Zudem leide sie seit über fünf Jahren unter Tinnitus aurium rechts, der sich im letzten Jahr erheblich verschlimmert hat."
migräne aura,9,1.5,
können konzentrations merkfähigkeitsstörungen,9,1.5,
kopfschmerzen spannungstyp,9,1.5,
hohes pfeifen tinnitus nacht,9,1.5,
ausgeprägtes erschöpfungsgefühl,10,1.7,"Die Patientin klagt über ein ausgeprägtes Erschöpfungsgefühl, ihre Belastungsgrenze sei deutlich schneller erreicht als früher. | Es bestehe ein ausgeprägtes Erschöpfungsgefühl, die Belastungsgrenze sei deutlich schneller erreicht als früher. | Der Patient berichtet über ein ausgeprägtes Erschöpfungsgefühl, seine Belastungsgrenze sei deutlich schneller erreicht als früher. | Der Patient berichtet, dass seine Hauptbeschwerde aktuell eine starke Kraftlosigkeit, ein ausgeprägtes Erschöpfungsgefühl, Schlappheit, Lustlosigkeit sowie ein starker Energiemangel, welcher immer seit ca."
durchschlafstörungen gestört hinaus,10,1.7,
legs syndrom,10,1.7,
kopfschmerzarten,10,1.7,"Kurz gefasst leide die Patientin seit vielen Jahren unter Kopfschmerzen, die in zwei Kopfschmerzarten auftreten, zu leiden. | Hinsichtlich weiteren somatischer Beschwerden berichtet die Patientin seit Jahren unter Kopfschmerzen, die in zwei Kopfschmerzarten auftreten, zu leiden. | zehn Jahren unter Kopfschmerzen, die in zwei Kopfschmerzarten auftreten und seit o.g. | Nach ihren Angaben sei es für sie schwierig, zwischen beiden Kopfschmerzarten klar zu unterscheiden, da Spannungskopfschmerzen häufig in Migräne übergehen und umgekehrt Migräne in Spannungskopfschmerzen. | Corona-Infektion fast jeden Tag unter Kopfschmerzen, die in zwei Kopfschmerzarten auftreten, zu leiden."
restless legs syndrom,10,1.7,
sehstörungen,10,1.7,"Es käme auch immer wieder zu diffusen Sehstörungen beidseits im Sinne eines Verschwommensehens auf beiden Augen morgens, dies würde sich in der Regel im Verlauf des Frühstücks bessern. | Im Rahmen des oben genannten Post-COVID-Syndroms möchte die Patientin außerdem auf ihre Sehstörungen sowie eine ausgeprägte Licht-, Geräusch- und Geruchsempfindlichkeit hinweisen. | Der Kopfschmerzcharakter sei stechend; bei nicht rechtzeitiger Medikamenteneinnahme werde es eine Migräne, begleitet von Sehstörungen (Flimmern, Gesichtsfeldeinengung), Photophobie. | Sie beschreibt dann eine deutliche Licht- und Geräuschempfindlichkeit, Übelkeit, teilweise Erbrechen, Sehstörungen im Sinne von Lichtblitzen. | Es bestehen Sehstörungen sowie Ohrengeräusche."
einem tinnitus aurium charakter,10,1.7,
rheumatica,10,1.7,"In der Vergangenheit wurde bei der Patientin eine Polymyalgia rheumatica diagnostiziert, weshalb sie vorübergehend mit Kortikosteroiden behandelt wurde. | Zudem leide die Patientin seit vielen Jahren unter LWS- und Nacken-Schulter Beschwerden sowie Knie- (Arthrose, bohrend, vor allem beim Treppengehen) und Hüft-Schmerzen (Arthrose.) Darüber hinaus wurde bei der Patientin eine Polymyalgie Rheumatica (Beginn 8/2022) diagnostiziert, der eine Kortisonbehandlung erforderlich machte (bis 4/2023). | Hinsichtlich somatischer Beschwerden berichtet der Patient über Gelenk- und Muskelschmerzen, vor allem im Bereich der Schultern, Arme, Oberschenkel und Waden, im Rahmen einer Polymyalgia rheumatica. | Bei dem Patienten sei im November 2018 eine Polymyalgia rheumatica diagnostiziert worden. | Bei leicht erhöhtem Entzündungsparameter wurde die Diagnose Polymyalgia rheumatica gestellt, mit oralem Steroid in absteigender Dosis bis Anfang Februar behandelt."
jahren chronischen dorsalgien allen,10,1.7,
erschöpfungssyndrom,10,1.7,"Bei Aufnahme berichtet die Patientin, seit mehr als zehn Jahren unter einem chronischen Erschöpfungssyndrom zu leiden. | Bei der Aufnahme berichtet die Patientin, dass sie seit Jahren unter einem Erschöpfungssyndrom leidet. | Aus Sicht der Patientin führten diese Schlafprobleme später schrittweise zur Entwicklung eines Erschöpfungssyndroms. | Bandscheibenvorfall-OP L 5/S 1 in 2015, zervikozephales Schmerzsyndrom mit muskulären Verspannungen, erhebliche Ein- und Durchschlafstörungen sowie ein chronisches Erschöpfungssyndrom. | Bei Aufnahme berichtet die Patientin, seit mehr als zwei Jahren unter einem chronischen Erschöpfungssyndrom zu leiden."
zurückhaltend geworden konzentrationsstörungen,10,1.7,
dorsalgien fast allen abschnitten,10,1.7,
genug erholsam durchschlafstörungen,10,1.7,
hohes pfeifen tinnitus,10,1.7,
bronchitis,10,1.7,"Die Patientin erwähnt außerdem sehr unspezifische Missempfindungen in Form von Kribbeln an den Fingern und Fußsohlen, die sie zwar bereits seit längerer Zeit beobachte, sich jedoch nach einer akuten Bronchitis, die sie vor etwa zweieinhalb Monaten durchgemacht habe, deutlich verstärkt hätten. | Aus der Sicht der Patientin war ein wesentlicher Faktor für die Verschlechterung ihres Zustands eine schwere, langwierige Bronchitis im Sommer des vergangenen Jahres mit einer ausgeprägten Belastungsdyspnoe einhergingen, die leider auch heute noch nicht vollständig verschwunden ist. | Die letzte Verschlimmerung erfolgte nach einer langwierigen Bronchitis im Jahr 2024, die von September bis Dezember andauerte. | Des Weiteren berichtet sie, seit einer Bronchitis im Jahr 2017 unter chronischem Reizhusten zu leiden. | Weiterhin berichtet der Patient über eine chronische Bronchitis sowie eine damit verbundene intermittierende Anosmie."
